Codice AIC;Sost.isce;Sost.ito;Descrizione prodotto;Ditta produttrice;Forma farmaceutica;Principio Attivo;A.T.C. Descrizione;Cod. gruppo;Descrizione gruppo;Tipo prodotto;Doping;Glutine;Stupefacente;Temperatura;Mesi di validita';Validita' dopo apertura;Iva;Prz. Att.;Imp.Assist;PrzRimE.;Obbligatorieta';Particolarita';Cl;Prescrivibilita';Tipo ricetta;Regime SSN;Note prescrizione
041279377;;;QUETIAPINA ZE*60CPR RIV 300MG;ZENTIVA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;QUETIAPINA FUMARATO;QUETIAPINA;FVE;QUETIAPINA 300MG 60 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;60;0.0;60;NON OBBLIGATORIA;CONTINUITA' TERAPEUTICA H-T;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;DISTR.DIR.ANCHE DA STRUT.PUBBL
046503049;;;QUILOGA*30CPR 10MG+10MG;ZENTIVA ITALIA Srl;COMPRESSE;ROSUVASTATINA SALE DI CALCIO/EZETIMIBE;ROSUVASTATINA ED EZETIMIBE;KSX;ROSUVASTATINA+EZETIMIBE 10+10MG 30 UNITA' USO ORALE;FARMACO ETICO;N;;;AL RIPARO DALLA LUCE;30 MESI;;ALIQUOTA 10%;11;0.3;10.7;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
046503064;;;QUILOGA*30CPR 20MG+10MG;ZENTIVA ITALIA Srl;COMPRESSE;ROSUVASTATINA SALE DI CALCIO/EZETIMIBE;ROSUVASTATINA ED EZETIMIBE;KSY;ROSUVASTATINA+EZETIMIBE 20+10MG 30 UNITA' USO ORALE;FARMACO ETICO;N;;;AL RIPARO DALLA LUCE;30 MESI;;ALIQUOTA 10%;11;0.3;10.7;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
046503025;;;QUILOGA*30CPR 5MG+10MG;ZENTIVA ITALIA Srl;COMPRESSE;ROSUVASTATINA SALE DI CALCIO/EZETIMIBE;ROSUVASTATINA ED EZETIMIBE;KSZ;ROSUVASTATINA+EZETIMIBE 5+10MG 30 UNITA' USO ORALE;FARMACO ETICO;N;;;AL RIPARO DALLA LUCE;30 MESI;;ALIQUOTA 10%;9;0.3;8.7;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
048713010;;;QUIMOX*COLL 30MONOD 5MG/ML;ALFA INTES (IND.TER.SPLENDORE);COLLIRIO SOLUZIONE;MOXIFLOXACINA CLORIDRATO;MOXIFLOXACINA;;;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;USARE IMMEDIATAMENTE;ALIQUOTA 10%;20;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
048713022;;;QUIMOX*COLL FL 5ML 5MG/ML;ALFA INTES (IND.TER.SPLENDORE);COLLIRIO SOLUZIONE;MOXIFLOXACINA CLORIDRATO;MOXIFLOXACINA;;;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;28 GIORNI;ALIQUOTA 10%;17.8;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;RR - RIPETIBILE 10V IN 6MESI;NON CONCEDIBILE;
037203229;;;QUINAPRIL EG*14CPR RIV 20MG;EG SpA;COMPRESSE RIVESTITE DIVISIBILI;QUINAPRIL CLORIDRATO;QUINAPRIL;DDB;QUINAPRIL 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;2.21;0.0;2.21;OBBL.1GR.ACE INIBITORI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
040177204;;;QUINAPRIL ID AUR*14CPR 20+12,5;AUROBINDO PHARMA ITALIA Srl;COMPRESSE RIVESTITE;QUINAPRIL CLORIDRATO/IDROCLOROTIAZIDE;QUINAPRIL E DIURETICI;DEA;QUINAPRIL+IDROCLOROTIAZIDE 20+12,5MG 14 UNITA' USO ORALE;FARMACO GENERICO;S;;;INFERIORE A +25 GRADI;36 MESI;;ALIQUOTA 10%;2.22;0.0;2.22;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
037228069;;;QUINAPRIL ID EG*14CPR20+12,5MG;EG SpA;COMPRESSE RIVESTITE DIVISIBILI;QUINAPRIL CLORIDRATO/IDROCLOROTIAZIDE;QUINAPRIL E DIURETICI;DEA;QUINAPRIL+IDROCLOROTIAZIDE 20+12,5MG 14 UNITA' USO ORALE;FARMACO GENERICO;S;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;2.22;0.0;2.22;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
038910042;;;QUINAPRIL ID MY*14CPR20+12,5MG;MYLAN SpA;COMPRESSE RIVESTITE DIVISIBILI;QUINAPRIL CLORIDRATO/IDROCLOROTIAZIDE;QUINAPRIL E DIURETICI;DEA;QUINAPRIL+IDROCLOROTIAZIDE 20+12,5MG 14 UNITA' USO ORALE;FARMACO GENERICO;S;;;NON SUP.A +25, RIPARO UMIDITA';36 MESI;;ALIQUOTA 10%;2.22;0.0;2.22;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
037369143;;;QUINAPRIL ID ZE*14CPR 20+12,5;ZENTIVA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;QUINAPRIL CLORIDRATO/IDROCLOROTIAZIDE;QUINAPRIL E DIURETICI;DEA;QUINAPRIL+IDROCLOROTIAZIDE 20+12,5MG 14 UNITA' USO ORALE;FARMACO GENERICO;S;N;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;2.22;0.0;2.22;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
037301227;;;QUINAPRIL ZENT*14CPR RIV 20MG;ZENTIVA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;QUINAPRIL CLORIDRATO;QUINAPRIL;DDB;QUINAPRIL 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;N;;NON SUP. A +25 GRADI;24 MESI;;ALIQUOTA 10%;2.21;0.0;2.21;OBBL.1GR.ACE INIBITORI;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
028331015;;;QUINAZIDE*14CPR RIV20MG+12,5MG;MALESCI SpA IST.FARMACOBIOL.;COMPRESSE RIVESTITE DIVISIBILI;QUINAPRIL CLORIDRATO/IDROCLOROTIAZIDE;QUINAPRIL E DIURETICI;DEA;QUINAPRIL+IDROCLOROTIAZIDE 20+12,5MG 14 UNITA' USO ORALE;FARMACO ETICO;S;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;4.72;2.5;2.22;NON OBBLIGATORIA;NON OBBLIGATORIA;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
027225034;;;QUINAZIL*14CPR RIV 20MG;MALESCI SpA IST.FARMACOBIOL.;COMPRESSE RIVESTITE DIVISIBILI;QUINAPRIL CLORIDRATO;QUINAPRIL;DDB;QUINAPRIL 20MG 14 UNITA' USO ORALE;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;3.21;1;2.21;OBBL.1GR.ACE INIBITORI;OBBL.1GR.ACE INIBITORI;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
027225010;;;QUINAZIL*28CPR RIV 5MG;MALESCI SpA IST.FARMACOBIOL.;COMPRESSE RIVESTITE DIVISIBILI;QUINAPRIL CLORIDRATO;QUINAPRIL;;;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;3.71;0.0;0.0;OBBL.1GR.ACE INIBITORI;OBBL.1GR.ACE INIBITORI;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
037927023;;;QUORUM*20CPR DIV 4MG;S.F. GROUP Srl;COMPRESSE DIVISIBILI;DOXAZOSINA MESILATO;DOXAZOSIN;DBB;DOXAZOSINA 4MG 20 UNITA' USO ORALE;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;6.48;0.0;6.48;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
