Codice AIC;Sost.isce;Sost.ito;Descrizione prodotto;Ditta produttrice;Forma farmaceutica;Principio Attivo;A.T.C. Descrizione;Cod. gruppo;Descrizione gruppo;Tipo prodotto;Doping;Glutine;Stupefacente;Temperatura;Mesi di validita';Validita' dopo apertura;Iva;Prz. Att.;Imp.Assist;PrzRimE.;Obbligatorieta';Particolarita';Cl;Prescrivibilita';Tipo ricetta;Regime SSN;Note prescrizione
973203603;;;EMOFORT 550 30CPS;ALGILIFE Srls;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;18.9;18.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
942849391;;;NOVANIGHT 16CPR;SANOFI SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;12.9;12.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
941181568;;;LONGLIFE B12 1000MCG 60TAV;LONGLIFE Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;17.9;17.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
975429073;;;AZ 3D ULTRAWHITE 65+10ML;PROCTER & GAMBLE SRL;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;1.99;1.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
974058152;;;RIVESCAL DS SHAMPOO CANOVA;SIFARMA SpA Div. Canova;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;15.9;15.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
942694959;;;OSMIN IDRA 250ML;VALETUDO Srl (DIV. BIOGENA);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.9;14.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
978269177;;;DERCOS KERASOL MASCHERA 200ML;VICHY (L'Oreal Italia SpA);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;19.5;19.5;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
920187628;;;EFFACLAR GEL MOUSSE 400ML;LA ROCHE POSAY-PHAS (L'Oreal);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;2.99;2.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
800582912;;;ECHINAFORCE 200CPR VOGEL;ANFATIS SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;22.8;22.8;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
975003714;;;EUCERIN PH5 DET FLUIDO 400ML;BEIERSDORF SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;12.9;12.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
935741088;;;KLORANE BALS CAMOMILLA 200ML;KLORANE (Pierre Fabre It. SpA);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.9;14.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
931122446;;;HERMESETAS ORIGINAL 300CPR;DOMPE' FARMACEUTICI SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;5.0;5.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
970200402;;;EMEFORT 20BUST MONODOSE OROSOL;INPHA DUEMILA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;23.9;23.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
970452049;;;VITAMINA D 2000 UI 168CPR MAST;METAGENICS BELGIUM bvba;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;22.99;22.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
970458067;;;VITADORON WELEDA 200PAST;WELEDA ITALIA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;24.2;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
977260912;;;LIFTACTIVE AMPOLLE 30X1,8ML;VICHY (L'Oreal Italia SpA);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;59.99;59.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
902151099;;;LONGLIFE GINKGO PLUS 60TAV;LONGLIFE Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;16.9;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
978269153;;;DERCOS KERASOL SHAMPOO 250ML;VICHY (L'Oreal Italia SpA);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;15.5;15.5;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
978269191;;;DERCOS KERASOL SIERO SIG PUNTE;VICHY (L'Oreal Italia SpA);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;28.99;28.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
971621937;;;ACQUA ALLE ROSE TONICO CL300ML;L.MANETTI-H.ROBERTS & C. SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;5.17;5.17;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
973323001;;;MUSTELA CREMA IDRAT LENIT 40ML;LAB.EXPANSCIENCE ITALIA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;7.2;7.2;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
973291925;;;OSTEORAL 30CPS MOLLI;PHARMASUISSE LABORATORIES SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;24.0;24.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
927140689;;;ELMEX PROTEZIONE CARIE PROFESS;COLGATE-PALMOLIVE COMMERC.Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;5.75;5.75;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
905954970;;;RESTIVOIL OLIOSHAMPOO NUTR;PERRIGO ITALIA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;12.9;12.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
979293091;;;AZ 3DWHITE THER CARBONE 75ML;PROCTER & GAMBLE SRL;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;0.0;3.49;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
972194500;;;BIOSCALIN PHYSIOGENINA STYLING;GIULIANI SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;7.0;7.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
980303541;;;ALCOSAL DISINFETTANTE SPR750ML;CERICHEM BIOPHARM Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;0.0;18.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
975965649;;;SOLLIEVO ADVANCED 90TAV;ABOCA SpA SOCIETA' AGRICOLA;;;;;;PARAFARMACO ERBORISTICO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.8;14.8;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
930530732;;;DERMAFRESH IPERSUDOR ROLL ON75;MEDA PHARMA SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;13.5;13.5;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
907043145;;;ECHINAID URTO 30CPS;ESI Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;13.0;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
974388478;;;GREENFOR 30CPS;VANDA OMEOPATICI Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;29.5;29.5;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
971486550;;;INFUSO TISANA ZENZ+LIM 20FILT;SPECCHIASOL Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;6.4;6.4;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
930500727;;;INFUSO FRAGOLA/LAMPONE 20BUST;SPECCHIASOL Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;6.4;6.4;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
931446557;;;INFUSI BIO MIX FRUTTA;SPECCHIASOL Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;6.4;6.4;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
904203066;;;TISANA TE VERDE 20BUST;SPECCHIASOL Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;5.9;5.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
920891607;;;EAU DE PHILAE EDT 100ML;CEMON Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;17.2;17.2;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
980078063;;;MASCHERINA FFP1 C/VALVOLA 1PZ;GAMMADIS FARMACEUTICI Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;6.0;6.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
975536549;;;ANTHELIOS ULTRA FLUIDO 30+ 50M;LA ROCHE POSAY-PHAS (L'Oreal);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;21.99;21.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
926053784;;;AVENT TIRALATTE NAT MAN VIA;PHILIPS SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;55.99;52.7;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
976395766;;;SWISSE PERDITA DI PESO 180CPS;HEALTH AND HAPPINESS (H&H) IT.;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;39.9;39.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
942260023;;;EUPHIDRA SMALTO SR 85;ZETA FARMACEUTICI SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;5.6;5.6;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
927047542;;;ROC KEOPS DEOD SPRAY FRESH 100;JOHNSON & JOHNSON SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;11.76;11.76;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
978307320;;;JUFLUS 30CPS MOLLI;NEOPHARMED GENTILI SpA;;SERENOA/ORTICA;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;23.0;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
920919014;;;RESPECTISSIME OMBRETTI 04 4,4G;LA ROCHE POSAY-PHAS (L'Oreal);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;17.99;17.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
978868065;;;OLIO MASSAGGI ARNICA 100ML;WELEDA ITALIA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;13.3;13.3;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
912511920;;;CH ANELLO REFRIG FR RELAX;CHICCO (ARTSANA SpA);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;7.99;7.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
974892592;;;LYCIA CREMA VISO PERF 50ML;SODALCO Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;6.9;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
933454391;;;THIRODIUM 100MCG 30CPS;IBSA FARMACEUTICI ITALIA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;12.0;12.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
975095946;;;DERCOS NUTRIENTS SHAMPOO VITAM;VICHY (L'Oreal Italia SpA);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;13.89;13.89;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
931932293;;;BIOMINERAL ONE 30+10+SH BIOT U;MEDA PHARMA SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;19.9;19.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
973328166;;;SMART PREVIT GOCCE 30ML;SMARTFARMA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;19.9;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
931579888;;;NOVALAC 2 800G;A.MENARINI IND.FARM.RIUN.Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.6;14.6;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
970370728;;;HIPP BIO COMBIOTIC 1 POLV 600G;HIPP ITALIA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;17.49;17.49;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
936187982;;;GASTROPIU' 20BUST;ALPIFLOR Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;2.5;2.5;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
978116743;;;TOLERIANE SENSITVE UNIFIANT LI;LA ROCHE POSAY-PHAS (L'Oreal);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;18.99;18.5;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
943287615;;;LEVINE 15STICK MONODOSE 10ML;ANGELA'S PHARMA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.9;14.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
972729560;;;HALIBORANGE RICARICA SPRIN20ST;EUROSPITAL SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.9;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
925018424;;;VITAMINA D 400 UI 168CPR;METAGENICS BELGIUM bvba;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;15.99;15.12;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
971064225;;;METARELAX NEW 40BUST;METAGENICS BELGIUM bvba;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;25.99;51.98;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
941944187;;;BISOLVON 1 AL GIORNO 12BUST 3G;SANOFI SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;1.9;1.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
932121458;;;GUM CLASSIC 410 SPAZ MED COM;SUNSTAR ITALIANA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;3.4;3.4;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
978502413;;;1SH HYALU B5 SERUM 50ML;LA ROCHE POSAY-PHAS (L'Oreal);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;54.0;54.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
944025410;;;EUPHIDRA COLORPRO XD835 AVANA;ZETA FARMACEUTICI SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;11.2;11.2;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
978503908;;;GUM BI-DIRECTION SCOVOL MICROF;SUNSTAR ITALIANA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;6.0;6.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
905823151;;;BYODINORAL 600 15CPR;MDM SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;21.9;21.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
900095427;;;AR POMATA DOLORI ARTICOLARI;ERBORISTERIA MAGENTINA Srl;;;;;;PARAFARMACO ERBORISTICO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.9;14.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
902664960;;;HENNE EXTRA ROSSO 100G;SOLIME' Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;1.0;1.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
977658020;;;CERAMOL CREMA MANI 100ML;UNIFARCO SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;13.5;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
926512031;;;PROREM 30CPR;LABORATORI LEGREN Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;19.5;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
937395465;;;EUPHIDRA CORR FLU A/FAT CF03;ZETA FARMACEUTICI SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.9;13.5;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
931813822;;;UMOREX SPRAY 18ML;FITOBIOS Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;14.9;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
980302537;;;MAGNESIO SUPREMO DONNA 150G;NATURAL POINT Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;2.0;2.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
926423789;;;APTAMIL 3 SOYA CRESCITA 500ML;MELLIN SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;3.57;21.42;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
900517246;;;FISIOSOL PL SALVIA 20F;SPECCHIASOL Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;15.0;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
975893900;;;BIRETIX TRIACTIVE 50ML;DIFA COOPER SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;26.9;26.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
903253072;;;TRIS PAUSA 30CPR;SANITPHARMA Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;19.15;19.15;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
912941869;;;LINOFORCE GRANULARE 300G VOGEL;ANFATIS SpA;;;;;;PARAFARMACO ERBORISTICO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;22.7;22.7;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
940999814;;;AQUILEA SONNO EXPRESS SPR 12ML;URIACH ITALY Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;12.3;12.3;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
912321395;;;PHYSIO TONICO LENITIVO 200ML;LA ROCHE POSAY-PHAS (L'Oreal);;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;17.99;17.99;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
908728797;;;STRIBESS 30PRL;SIKELIA CEUTICAL Srl;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;21.0;84.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
934835657;;;EUPHIDRA BALSAMO EXTRADELICATO;ZETA FARMACEUTICI SpA;;;;;;PARAFARMACO USO UMANO;;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 22%;8.9;8.9;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;P;;OTC;NON CONCEDIBILE;
